,set_num,name_x,year,num_parts,theme_name,id,parent_theme,is_licensed
10832,4096-1,Micro Wheels,2003,,Designer Sets,204,Designer Sets,False
10833,4097-1,Mini Robots,2003,,Designer Sets,204,Designer Sets,False
10834,4098-1,High Flyers,2003,197.0,Designer Sets,204,Designer Sets,False
10835,4099-1,Robobots,2003,326.0,Designer Sets,204,Designer Sets,False
10836,4100-1,Maximum Wheels,2003,,Designer Sets,204,Designer Sets,False
10837,4101-1,Wild Collection,2003,487.0,Designer Sets,204,Designer Sets,False
10838,4401-1,Little Creations,2003,110.0,Designer Sets,204,Designer Sets,False
10839,4402-1,Sea Riders,2003,,Designer Sets,204,Designer Sets,False
10840,4403-1,Air Blazers,2003,705.0,Designer Sets,204,Designer Sets,False
10841,4404-1,Land Busters,2003,,Designer Sets,204,Designer Sets,False
10842,4505-1,Sea Machines,2004,168.0,Designer Sets,204,Designer Sets,False
10843,4506-1,Deep Sea Predators,2004,353.0,Designer Sets,204,Designer Sets,False
10844,4507-1,Prehistoric Creatures,2004,726.0,Designer Sets,204,Designer Sets,False
10845,4508-1,Titan XP,2004,784.0,Designer Sets,204,Designer Sets,False
10846,4881-1,Robo Platoon,2005,219.0,Designer Sets,204,Designer Sets,False
10847,4882-1,Speed Wings,2004,162.0,Designer Sets,204,Designer Sets,False
10848,4882-2,Speed Wings - ANA version,2004,,Designer Sets,204,Designer Sets,False
10849,4883-1,Gear Grinders,2005,279.0,Designer Sets,204,Designer Sets,False
10850,4884-1,Wild Hunters,2005,630.0,Designer Sets,204,Designer Sets,False
10851,4886-1,Building Bonanza,2004,667.0,Building,204,Designer Sets,False
10852,4888-1,Ocean Odyssey,2005,,Designer Sets,204,Designer Sets,False
10853,4903-1,Lion,2005,,Designer Sets,204,Designer Sets,False
10854,4904-1,Elephant (Life cereal promotion),2005,34.0,Designer Sets,204,Designer Sets,False
10855,4905-1,Giraffe,2005,37.0,Designer Sets,204,Designer Sets,False
10856,7209-1,Pteranodon,2004,28.0,Designer Sets,204,Designer Sets,False
10857,7210-1,Apatosaurus,2004,,Designer Sets,204,Designer Sets,False
10858,7212-1,Sky Squad,2003,129.0,Designer Sets,204,Designer Sets,False
10859,7218-1,Orange Speedboat,2004,,Designer Sets,204,Designer Sets,False
10860,7219-1,Dinosaur,2004,34.0,Designer Sets,204,Designer Sets,False
10861,7221-1,Robots,2003,,Designer Sets,204,Designer Sets,False
10862,7221-2,Robots - ANA Promotion,2003,,Designer Sets,204,Designer Sets,False
10863,7222-1,Small Red Helicopter (Polybag),2003,28.0,Designer Sets,204,Designer Sets,False
10864,7223-1,Yellow Truck (Polybag),2003,34.0,Designer Sets,204,Designer Sets,False
10865,7223-2,Yellow Truck (Box version) - ANA Promotion,2003,36.0,Designer Sets,204,Designer Sets,False
10866,7268-1,Crab,2005,,Designer Sets,204,Designer Sets,False
10867,7269-1,Scorpion,2005,,Designer Sets,204,Designer Sets,False
10868,7270-1,Bird,2005,28.0,Designer Sets,204,Designer Sets,False
10869,7910-1,Robot Promotional (Duracell),2004,29.0,Designer Sets,204,Designer Sets,False
10870,7911-1,Ship Promotional (Duracell),2004,,Designer Sets,204,Designer Sets,False
10871,7912-1,Helicopter Promotional (Duracell),2004,,Designer Sets,204,Designer Sets,False
10872,3300000-1,"The Brick Apple (LEGO Store Grand Opening Set, Rockefeller Center, New York, NY)",2010,133.0,LEGO Brand Store,408,LEGO Brand Store,False
10873,3300003-1,Lego Brand Retail Store,2012,279.0,LEGO Brand Store,408,LEGO Brand Store,False
10874,3300005-1,"LEGO Store Grand Opening Exclusive Set, Copenhagen (KÃ¸benhavn), Denmark",2011,,LEGO Brand Store,408,LEGO Brand Store,False
10875,3300006-1,"The Routemaster Bus (LEGO Store Grand Opening Set, Westfield, London, UK)",2011,,LEGO Brand Store,408,LEGO Brand Store,False
10876,3850031-1,Puffin,2017,,Pick A Model,408,LEGO Brand Store,False
10877,3850033-1,Guardsman,2017,44.0,Pick A Model,408,LEGO Brand Store,False
10878,4000001-1,Moulding Machines,2011,,LEGO Brand Store,408,LEGO Brand Store,False
10879,4000009-1,HMV 2013 Production,2013,285.0,LEGO Brand Store,408,LEGO Brand Store,False
10880,4000010-1,LEGO House,2014,250.0,LEGO Brand Store,408,LEGO Brand Store,False
10881,4000011-1,Nyiregyhaza Factory,2014,,LEGO Brand Store,408,LEGO Brand Store,False
10882,4000013-1,A LEGO Christmas Tale,2013,394.0,LEGO Brand Store,408,LEGO Brand Store,False
10883,4000014-1,The LEGOLAND Train,2014,,LEGO Brand Store,408,LEGO Brand Store,False
10884,4000015-1,LOM Building B,2014,215.0,LEGO Brand Store,408,LEGO Brand Store,False
10885,4000016-1,Billund Airport,2014,,LEGO Brand Store,408,LEGO Brand Store,False
10886,40026-1,"Statue of Liberty (LEGO Store, Rockefeller Center, New York, NY)",2012,38.0,LEGO Brand Store,408,LEGO Brand Store,False
10887,40036-1,Monthly Mini Model Build January 2012 - Cobra,2012,,Monthly Mini Model Build,408,LEGO Brand Store,False
10888,40037-1,Monthly Mini Model Build February 2012 - Hockey Player,2012,43.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10889,40038-1,Monthly Mini Model Build March 2012 - Garden and Earthworm,2012,,Monthly Mini Model Build,408,LEGO Brand Store,False
10890,40039-1,Monthly Mini Model Build May 2012 - Tulip,2012,16.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10891,40040-1,Monthly Mini Model Build July 2012 - Olympic Flame,2012,15.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10892,40041-1,Monthly Mini Model Build December 2012 - Moose,2012,27.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10893,40042-1,Monthly Mini Model Build October 2012 - Cat,2012,25.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10894,40043-1,Monthly Mini Model Build April 2012 - Duck,2012,,Monthly Mini Model Build,408,LEGO Brand Store,False
10895,40044-1,Monthly Mini Model Build June 2012 - Lawnmower,2012,,Monthly Mini Model Build,408,LEGO Brand Store,False
10896,40045-1,Monthly Mini Model Build August 2012 - Shark,2012,27.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10897,40045-2,"Monthly Mini Model Build Set - 2013 August, Shark [Europe]",2013,27.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10898,40047-1,Monthly Mini Model Build September 2012 - Owl,2012,,Monthly Mini Model Build,408,LEGO Brand Store,False
10899,40061-1,Monthly Mini Model Build January 2013 - Igloo,2013,,Monthly Mini Model Build,408,LEGO Brand Store,False
10900,40062-1,Monthly Mini Model Build Set February 2013 - Log Cabin,2013,,Monthly Mini Model Build,408,LEGO Brand Store,False
10901,40063-1,Monthly Mini Model Build March 2013 - Turtle,2013,,Monthly Mini Model Build,408,LEGO Brand Store,False
10902,40064-1,Monthly Mini Model Build Set April 2013 - Lamb and Sheep,2013,32.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10903,40065-1,Monthly Mini Model Build May 2013 - Kingfisher,2013,21.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10904,40066-1,Monthly Mini Model Build June 2013 - Fisherman,2013,,Monthly Mini Model Build,408,LEGO Brand Store,False
10905,40067-1,Monthly Mini Model Build July 2013 - Crab,2013,37.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10906,40068-1,Monthly Mini Model Build August 2013 - Flamingo,2013,,Monthly Mini Model Build,408,LEGO Brand Store,False
10907,40069-1,Monthly Mini Model Build September 2013 - Pirate,2013,,Monthly Mini Model Build,408,LEGO Brand Store,False
10908,40070-1,Monthly Mini Model Build October 2013 - Witch,2013,22.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10909,40071-1,Monthly Mini Model Build November 2013 - Tractor,2013,44.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10910,40072,Monthly Mini Model Build December 2013 - Rocking Horse,2013,32.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10911,40094-1,Monthly Mini Model Build January 2014 - Snowplough,2014,,Monthly Mini Model Build,408,LEGO Brand Store,False
10912,40095-1,Monthly Mini Model Build February 2014 - Micro Manager,2014,50.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10913,40096-1,Monthly Mini Model Build March 2014 - Spring Tree,2014,,Monthly Mini Model Build,408,LEGO Brand Store,False
10914,40097-1,Monthly Mini Model Build April 2014 - Helicopter,2014,44.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10915,40098-1,Monthly Mini Model Build May 2014 - Dragon,2014,43.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10916,40099-1,Monthly Mini Model Build June 2014 - Jet-Ski,2014,33.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10917,40100-1,Monthly Mini Model Build July 2014 - Surf Van,2014,,Monthly Mini Model Build,408,LEGO Brand Store,False
10918,40101-1,Monthly Mini Model Build August 2014 - Monkey,2014,46.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10919,40102-1,Monthly Mini Model Build September 2014 - Aircraft,2014,37.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10920,40103-1,Monthly Mini Model Build November 2014 - Rocket,2014,48.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10921,40104-1,Monthly Mini Model October 2014 - Monster,2014,36.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10922,40105-1,Monthly Mini Model Build December 2014 - Gingerbread House,2014,54.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10923,40118-1,Buildable Brick Box 2x2,2014,,LEGO Brand Store,408,LEGO Brand Store,False
10924,40126-1,Monthly Mini Model Build January 2015 - Alien and Space Dog,2015,,Monthly Mini Model Build,408,LEGO Brand Store,False
10925,40127-1,Monthly Mini Model Build February 2015 - Space Shuttle,2015,39.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10926,40128-1,Monthly Mini Model Build March 2015 - Robot,2015,,Monthly Mini Model Build,408,LEGO Brand Store,False
10927,40129-1,Monthly Mini Model Build April 2015 – UFO,2015,,Monthly Mini Model Build,408,LEGO Brand Store,False
10928,40130-1,Monthly Mini Model Build May 2015 - Koala,2015,,Monthly Mini Model Build,408,LEGO Brand Store,False
10929,40131-1,Monthly Mini Model Build June 2015 - Parrot,2015,55.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10930,40132-1,Whale July 2015,2015,31.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10931,40133-1,Monthly Mini Model Build August 2015 - Kangaroo,2015,49.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10932,40134-1,Monthly Mini Model Build September 2015 - Scuba Diver,2015,45.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10933,40135-1,Monthly Mini Model Build October 2015 - Angler Fish,2015,29.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10934,40136-1,Monthly Mini Model Build November 2015 - Shark,2015,,Monthly Mini Model Build,408,LEGO Brand Store,False
10935,40137-1,Monthly Mini Model Build December 2015 - Submarine,2015,28.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10936,40145-1,LEGO Brand Store Opening Set,2015,,LEGO Brand Store,408,LEGO Brand Store,False
10937,40165-1,Minifigure Wedding Favor Set,2016,90.0,LEGO Brand Store,408,LEGO Brand Store,False
10938,40208-1,Monthly Mini Model Build January 2016 - Polar Bear,2016,40.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10939,40209-1,Monthly Mini Model Build February 2016 - Snow Scooter,2016,,Monthly Mini Model Build,408,LEGO Brand Store,False
10940,40210-1,Monthly Mini Model Build March 2016 - Bunny,2016,49.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10941,40211-1,Monthly Mini Model Build April 2016 - Bee,2016,,Monthly Mini Model Build,408,LEGO Brand Store,False
10942,40212-1,Monthly Mini Model Build May 2016 - Hedgehog,2016,,Monthly Mini Model Build,408,LEGO Brand Store,False
10943,40213-1,Monthly Mini Model Build June 2016 - Sea Plane,2016,,Monthly Mini Model Build,408,LEGO Brand Store,False
10944,40214-1,Monthly Mini Model Build July 2016 - Frog,2016,60.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10945,40215-1,Monthly Mini Model Build August 2016 - Apple,2016,58.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10946,40216-1,Monthly Mini Build September 2016 - School Bus,2016,65.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10947,40217-1,Monthly Mini Build October 2016 - Werewolf,2016,,Monthly Mini Model Build,408,LEGO Brand Store,False
10948,40218-1,Monthly Mini Model Build November 2016 - Fox,2016,39.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10949,40219-1,Monthly Mini Model Build December 2016 - Christmas Present,2016,,Monthly Mini Model Build,408,LEGO Brand Store,False
10950,40239-1,Monthly Mini Model Build January 2017 - Narwhal,2017,45.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10951,40240-1,Monthly Mini Model Build February 2017 - Raccoon,2017,,Monthly Mini Model Build,408,LEGO Brand Store,False
10952,40241-1,Monthly Mini Model Build March 2017 - Platypus,2017,36.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10953,40242-1,Monthly Mini Model Build April 2017 - Chick,2017,54.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10954,40243-1,Monthly Mini Model Build May 2017 - Racecar,2017,52.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10955,40244-1,Monthly Mini Model Build June 2017 - Dragonfly,2017,,Monthly Mini Model Build,408,LEGO Brand Store,False
10956,40245-1,Monthly Mini Model Build June 2017 - Octopus,2017,,Monthly Mini Model Build,408,LEGO Brand Store,False
10957,40246-1,Monthly Mini Model Build August 2017 - Rainbow Fish,2017,32.0,Monthly Mini Model Build,408,LEGO Brand Store,False
10958,40247-1,Monthly Mini Model Build September 2017 - Dinosaur,2017,,Monthly Mini Model Build,408,LEGO Brand Store,False
10959,5000023-1,"LEGO Store Grand Re-Opening Exclusive Set (Colorado Mills, Denver, CO)",2012,,LEGO Brand Store,408,LEGO Brand Store,False
10960,5001622-1,LEGO Store Employee,2013,5.0,LEGO Brand Store,408,LEGO Brand Store,False
10961,5004419-1,Classic Knights Minifigure,2016,,Monthly Mini Model Build,408,LEGO Brand Store,False
10962,53850001-1,Crocodile,2015,30.0,Pick A Model,408,LEGO Brand Store,False
10963,53850002-1,Car,2015,40.0,Pick A Model,408,LEGO Brand Store,False
10964,53850003-1,Giraffes,2015,,Pick A Model,408,LEGO Brand Store,False
10965,53850004-1,Biplane,2015,24.0,Pick A Model,408,LEGO Brand Store,False
10966,53850005-1,Panda,2015,35.0,Pick A Model,408,LEGO Brand Store,False
10967,53850006-1,Jeep,2015,29.0,Pick A Model,408,LEGO Brand Store,False
10968,53850007-1,Elephant,2016,,Pick A Model,408,LEGO Brand Store,False
10969,53850008-1,Jet,2016,,Pick A Model,408,LEGO Brand Store,False
10970,53850009-1,Aircraft,2016,,Pick A Model,408,LEGO Brand Store,False
10971,53850012-1,Truck,2016,,Pick A Model,408,LEGO Brand Store,False
10972,53850013-1,Turtle,2016,50.0,Pick A Model,408,LEGO Brand Store,False
10973,53850015-1,Penguin,2016,,Pick A Model,408,LEGO Brand Store,False
10974,53850016-1,Animal - Beaver,2017,52.0,Pick A Model,408,LEGO Brand Store,False
10975,53850017-1,Digger,2017,56.0,Pick A Model,408,LEGO Brand Store,False
10976,5924-1,Castle Picture Frame,2002,116.0,LEGO Brand Store,408,LEGO Brand Store,False
10977,853313-1,Copenhagen LEGO Store Magnet [Male],2011,6.0,LEGO Brand Store,408,LEGO Brand Store,False
10978,853340-1,Minifigure Wedding Favor Set,2011,,LEGO Brand Store,408,LEGO Brand Store,False
10979,Alpharetta-1,"LEGO Store Grand Opening Exclusive Set, North Point Mall, Alpharetta, GA",2012,15.0,LEGO Brand Store,408,LEGO Brand Store,False
10980,Annapolis-1,"LEGO Store Grand Opening Exclusive Set, Westfield Annapolis, Annapolis, MD",2009,45.0,LEGO Brand Store,408,LEGO Brand Store,False
10981,Austin-1,"LEGO Store Grand Opening Exclusive Set, Barton Creek Square, Austin, TX",2010,,LEGO Brand Store,408,LEGO Brand Store,False
10982,Beachwood-1,"LEGO Store Grand Opening Exclusive Set, Beachwood Place, Beachwood, OH",2011,3.0,LEGO Brand Store,408,LEGO Brand Store,False
10983,Berlin-1,"LEGO Store Grand Opening Exclusive Set, Berlin, Germany",2009,69.0,LEGO Brand Store,408,LEGO Brand Store,False
10984,Birmingham-1,"LEGO Store Grand Opening Exclusive Set, Riverchase Galleria, Birmingham, AL",2009,79.0,LEGO Brand Store,408,LEGO Brand Store,False
10985,Braintree-1,"LEGO Store Grand Opening Exclusive Set, South Shore Plaza, Braintree, MA",2008,58.0,LEGO Brand Store,408,LEGO Brand Store,False
10986,Calgary-1,"LEGO Store Grand Opening Exclusive Set, Chinook Centre, Calgary, AB, Canada",2010,130.0,LEGO Brand Store,408,LEGO Brand Store,False
10987,Chandler-1,"LEGO Store Grand Opening Exclusive Set, Chandler Fashion Center, Chandler, AZ",2008,67.0,LEGO Brand Store,408,LEGO Brand Store,False
10988,Cincinnati-1,"LEGO Store Grand Opening Exclusive Set, Kenwood Towne Centre, Cincinnati, OH",2009,,LEGO Brand Store,408,LEGO Brand Store,False
10989,Columbus-1,"LEGO Store Grand Opening Exclusive Set, Easton Town Center, Columbus, OH",2009,,LEGO Brand Store,408,LEGO Brand Store,False
10990,Concord-1,"LEGO Store Grand Opening Exclusive Set, Concord Mills, Concord, NC",2009,,LEGO Brand Store,408,LEGO Brand Store,False
10991,CostaMesa-1,"LEGO Store Grand Opening Exclusive Set, South Coast Plaza, Costa Mesa, CA",2011,3.0,LEGO Brand Store,408,LEGO Brand Store,False
10992,Dallas-1,"LEGO Store Grand Opening Exclusive Set, NorthPark Center, Dallas, TX",2009,,LEGO Brand Store,408,LEGO Brand Store,False
10993,DesPeres-1,"LEGO Store Grand Opening Exclusive Set, West County Center, Des Peres, MO",2013,14.0,LEGO Brand Store,408,LEGO Brand Store,False
10994,Edmonton-1,"LEGO Store Grand Opening Exclusive Set, Southgate Mall, Edmonton,  AB, Canada",2013,3.0,LEGO Brand Store,408,LEGO Brand Store,False
10995,Elizabeth-1,"LEGO Store Grand Opening Exclusive Set, Jersey Gardens, Elizabeth, NJ",2012,15.0,LEGO Brand Store,408,LEGO Brand Store,False
10996,Elmhurst-1,"LEGO Store Grand Opening Exclusive Set, Queens Center Mall, Elmhurst, NY",2010,95.0,LEGO Brand Store,408,LEGO Brand Store,False
10997,Frankfurt-1,"LEGO Store Grand Opening Exclusive Set, MyZeil, Frankfurt, Germany",2009,157.0,LEGO Brand Store,408,LEGO Brand Store,False
10998,Frisco-1,"LEGO Store Grand Opening Exclusive Set, Stonebriar Centre, Frisco, TX",2009,,LEGO Brand Store,408,LEGO Brand Store,False
10999,GardenCity-1,"LEGO Store Grand Opening Exclusive Set, Roosevelt Field Mall, Garden City, NY",2010,88.0,LEGO Brand Store,408,LEGO Brand Store,False
11000,Glasgow-1,"LEGO Store Grand Opening Exclusive Set, Glasgow UK",2013,15.0,LEGO Brand Store,408,LEGO Brand Store,False
11001,Glendale-1,"LEGO Store Grand Opening Exclusive Set, Arrowhead Towne Center, Glendale AZ",2010,,LEGO Brand Store,408,LEGO Brand Store,False
11002,Hanover-1,"LEGO Store Grand Opening Exclusive Set, Arundel Mills, Hanover, MD",2009,69.0,LEGO Brand Store,408,LEGO Brand Store,False
11003,Honolulu-1,"LEGO Store Grand Opening Exclusive Set, Ala Moana Center, Honolulu, HI",2009,85.0,LEGO Brand Store,408,LEGO Brand Store,False
11004,Houston-1,"LEGO Store Grand Opening Exclusive Set, Baybrook Mall, Houston, TX",2008,65.0,LEGO Brand Store,408,LEGO Brand Store,False
11005,Houston-2,"LEGO Store Grand Opening Exclusive Set, The Galleria, Houston, TX",2010,,LEGO Brand Store,408,LEGO Brand Store,False
11006,Houston-3,"LEGO Store Grand Opening Exclusive Set, The Woodlands Mall, Houston, TX",2012,15.0,LEGO Brand Store,408,LEGO Brand Store,False
11007,Indianapolis-1,"LEGO Store Grand Opening Exclusive Set, Castleton Square, Indianapolis, IN",2011,10.0,LEGO Brand Store,408,LEGO Brand Store,False
11008,KingofPrussia-1,"LEGO Store Grand Opening Exclusive Set, King of Prussia Mall, PA",2008,,LEGO Brand Store,408,LEGO Brand Store,False
11009,Leeds-1,"LEGO Store Grand Opening Exclusive Set, Leeds, UK",2013,,LEGO Brand Store,408,LEGO Brand Store,False
11010,Lille-1,"LEGO Store Grand Opening Exclusive Set, Euralille, Lille, France",2013,16.0,LEGO Brand Store,408,LEGO Brand Store,False
11011,Liverpool-1,LEGO Store Grand Opening Exclusive Set Liverpool UK,2011,,LEGO Brand Store,408,LEGO Brand Store,False
11012,LoneTree-1,"LEGO Store Grand Opening Exclusive Set, Vistas Court, Lone Tree, CO",2011,,LEGO Brand Store,408,LEGO Brand Store,False
11013,Lynnwood-1,"LEGO Store Grand Opening Exclusive Set, Alderwood Mall, Lynnwood, WA",2012,,LEGO Brand Store,408,LEGO Brand Store,False
11014,Manchester-1,"LEGO Store Grand Opening Exclusive Set, Manchester, UK",2012,12.0,LEGO Brand Store,408,LEGO Brand Store,False
11015,Miami-1,"LEGO Store Grand Opening Exclusive Set, Aventura Mall, Miami, FL",2010,,LEGO Brand Store,408,LEGO Brand Store,False
11016,Minneapolis-1,"LEGO Store Grand Opening Exclusive Set, Mall of America, Bloomington, MN",1992,6.0,LEGO Brand Store,408,LEGO Brand Store,False
11017,Minneapolis-2,"LEGO Store Grand Re-opening Exclusive Set, Mall of America, Bloomington, MN",2010,125.0,LEGO Brand Store,408,LEGO Brand Store,False
11018,MissionViejo-1,LEGO Store Grand Opening Exclusive Set Mission Viejo Mall Mission Viejo CA,2011,,LEGO Brand Store,408,LEGO Brand Store,False
11019,MMMB003-1,Monthly Mini Model Build February 2009 - Heart,2009,,Monthly Mini Model Build,408,LEGO Brand Store,False
11020,MMMB009-1,Monthly Mini Model Build June 2009 - Sailing Boat,2009,,Monthly Mini Model Build,408,LEGO Brand Store,False
11021,MMMB010-1,Monthly Mini Model Build July 2009 - US Flag,2009,,Monthly Mini Model Build,408,LEGO Brand Store,False
11022,MMMB023-1,Monthly Mini Model Build April 2010 - Chick,2010,,Monthly Mini Model Build,408,LEGO Brand Store,False
11023,MMMB026-1,Monthly Mini Model Build July 2010 - Watermelon,2010,,Monthly Mini Model Build,408,LEGO Brand Store,False
11024,MMMB0908,Monthly Mini Model Build August 2009 - Lobster,2009,49.0,Monthly Mini Model Build,408,LEGO Brand Store,False
11025,Munich-1,"LEGO Store Grand Opening Exclusive Set, Pasing Arcaden, München, Germany",2013,17.0,LEGO Brand Store,408,LEGO Brand Store,False
11026,Nashville-1,"LEGO Store Grand Opening Exclusive Set, Opry Mills, Nashville, TN",2012,15.0,LEGO Brand Store,408,LEGO Brand Store,False
11027,Newark-1,"LEGO Store Grand Opening Exclusive Set, Christiana Mall, Newark, DE",2010,133.0,LEGO Brand Store,408,LEGO Brand Store,False
11028,Nuremberg-1,"LEGO Store Grand Opening Exclusive Set, Nuremberg (NÃ¼rnberg), Germany",2010,,LEGO Brand Store,408,LEGO Brand Store,False
11029,OklahomaCity-1,"LEGO Store Grand Opening Exclusive Set, Penn Square Mall, Oklahoma City, OK",2009,58.0,LEGO Brand Store,408,LEGO Brand Store,False
11030,Orlando-1,"LEGO Store Grand Opening Exclusive Set, Imagination Center, Orlando, FL",1997,3.0,LEGO Brand Store,408,LEGO Brand Store,False
11031,OrlandPark-1,"LEGO Store Grand Opening Exclusive Set, Orland Park, IL",2009,58.0,LEGO Brand Store,408,LEGO Brand Store,False
11032,OverlandPark-1,"LEGO Store Grand Opening Exclusive Set, Oak Park Mall, Overland Park, KS",2012,,LEGO Brand Store,408,LEGO Brand Store,False
11033,Paramus-1,"LEGO Store Grand Opening Exclusive Set, Paramus, NJ",2009,73.0,LEGO Brand Store,408,LEGO Brand Store,False
11034,Peabody-1,"LEGO Store Grand Opening Exclusive Set, Northshore Mall, Peabody, MA",2012,6.0,LEGO Brand Store,408,LEGO Brand Store,False
11035,Pleasanton-1,LEGO Store Grand Opening Exclusive Set Stoneridge Mall Pleasanton CA,2011,15.0,LEGO Brand Store,408,LEGO Brand Store,False
11036,Raleigh-1,"LEGO Store Grand Opening Exclusive Set, Crabtree Valley Mall, Raleigh, NC",2009,,LEGO Brand Store,408,LEGO Brand Store,False
11037,Saarbrucken-1,"LEGO Store Grand Opening Exclusive Set, Saarbrücken, Germany",2012,16.0,LEGO Brand Store,408,LEGO Brand Store,False
11038,Sacramento-1,"LEGO Store Grand Opening Exclusive Set, Arden Fair Mall, Sacramento, CA",2008,79.0,LEGO Brand Store,408,LEGO Brand Store,False
11039,SanDiego-1,LEGO Store Grand Opening Exclusive Set Fashion Valley San Diego CA,2011,15.0,LEGO Brand Store,408,LEGO Brand Store,False
11040,Sheffield-1,"LEGO Store Grand Opening Exclusive Set, Sheffield, UK",2012,14.0,LEGO Brand Store,408,LEGO Brand Store,False
11041,SoOuest-1,"LEGO Store Grand Opening Exclusive Set, So Ouest, Levallois-Perret, France",2012,15.0,LEGO Brand Store,408,LEGO Brand Store,False
11042,Stratford-1,"LEGO Store Grand Opening Exclusive Set, Westfield Stratford, UK",2012,,LEGO Brand Store,408,LEGO Brand Store,False
11043,Sunrise-1,"LEGO Store Grand Opening Exclusive Set, Sawgrass Mills, Sunrise, FL",2011,,LEGO Brand Store,408,LEGO Brand Store,False
11044,Toronto-1,"LEGO Store Grand Opening Exclusive Set, Sherway Square, Toronto, ON, Canada",2011,3.0,LEGO Brand Store,408,LEGO Brand Store,False
11045,Toronto-2,"LEGO Store Grand Opening Exclusive Set, Fairview Mall, Toronto, ON, Canada",2011,,LEGO Brand Store,408,LEGO Brand Store,False
11046,Toronto-3,"LEGO Store Grand Opening Exclusive Set, Yorkdale Mall, Toronto, ON, Canada",2013,15.0,LEGO Brand Store,408,LEGO Brand Store,False
11047,Troy-1,"LEGO Store Grand Opening Exclusive Set, Somerset Collection, Troy, MI",2010,,LEGO Brand Store,408,LEGO Brand Store,False
11048,Vancouver-1,"LEGO Store Grand Opening Exclusive Set, Oakridge Centre, Vancouver, BC, Canada",2012,-1.0,LEGO Brand Store,408,LEGO Brand Store,False
11049,Victor-1,"LEGO Store Grand Opening Exclusive Set, Eastview Mall, Victor, NY",2012,,LEGO Brand Store,408,LEGO Brand Store,False
11050,Vienna-1,"LEGO Store Grand Opening Exclusive Set, SCS, Wien, Austria",2013,,LEGO Brand Store,408,LEGO Brand Store,False
11051,Watford-1,"LEGO Store Grand Opening Exclusive Set, Watford, UK",2013,,LEGO Brand Store,408,LEGO Brand Store,False
11052,Wauwatosa-1,"LEGO Store Grand Opening Exclusive Set, Mayfair, Wauwatosa, WI",2012,15.0,LEGO Brand Store,408,LEGO Brand Store,False
11053,Wiesbaden-1,"LEGO Store Grand Opening Exclusive Set, Wiesbaden, Germany",2010,146.0,LEGO Brand Store,408,LEGO Brand Store,False
11054,3386-1,Xtreme Stunts Pepper Roni Chupa Chups Promotional,2003,4.0,Island Xtreme Stunts,407,Island Xtreme Stunts,False
11055,3387-1,Xtreme Stunts Brickster Chupa Chups Promotional,2003,4.0,Island Xtreme Stunts,407,Island Xtreme Stunts,False
11056,3388-1,Xtreme Stunts Snap Lockitt Chupa Chups Promotional,2003,,Island Xtreme Stunts,407,Island Xtreme Stunts,False
11057,6731-1,Skateboarding Pepper,2002,13.0,Island Xtreme Stunts,407,Island Xtreme Stunts,False
11058,6732-1,Brickster's Trike,2002,17.0,Island Xtreme Stunts,407,Island Xtreme Stunts,False
11059,6733-1,Snap's Cruiser,2002,,Island Xtreme Stunts,407,Island Xtreme Stunts,False
11060,6734-1,Beach Cruiser,2002,54.0,Island Xtreme Stunts,407,Island Xtreme Stunts,False
